,IMDB ID,Title,Director,Actor,Year,Box Office,Rating,IMDB Rating,IMDB Votes,Metascore
568,tt2125435,Beasts of the Southern Wild,Benh Zeitlin,Quvenzhané Wallis,2012,12784397.0,PG-13,7.3,79224.0,86.0
569,tt3850214,Dope,Rick Famuyiwa,ASAP Rocky,2015,11674449.0,R,7.2,78684.0,72.0
570,tt1294226,The Last Song,Julie Anne Robinson,Miley Cyrus,2010,42441000.0,PG,6.0,78380.0,33.0
571,tt0817177,Flipped,Rob Reiner,Madeline Carroll,2010,1752214.0,PG,7.7,77669.0,45.0
572,tt4695012,It Comes At Night,Trey Edward Shults,Joel Edgerton,2017,13985117.0,R,6.2,77335.0,78.0
573,tt1540133,The Guard,John Michael McDonagh,Ronan Collins,2011,5359774.0,R,7.3,77712.0,78.0
574,tt1625346,Young Adult,Jason Reitman,Charlize Theron,2011,16295033.0,R,6.2,77806.0,71.0
575,tt1051904,Goosebumps,Rob Letterman,Jack Black,2015,76079946.0,PG,6.3,77215.0,60.0
576,tt3416532,A Monster Calls,J.A. Bayona,Lewis MacDougall,2016,3730982.0,PG-13,7.5,76590.0,76.0
577,tt1418377,"I, Frankenstein",Stuart Beattie,Aaron Eckhart,2014,15687400.0,PG-13,5.1,76776.0,30.0
578,tt2357291,Rio 2,Carlos Saldanha,Jake T. Austin,2014,113691800.0,G,6.3,76093.0,49.0
579,tt1911658,Penguins of Madagascar,Eric Darnell,Tom McGrath,2014,70727688.0,PG,6.7,76034.0,53.0
580,tt1020558,Centurion,Neil Marshall,Michael Fassbender,2010,122288.0,R,6.4,76177.0,62.0
581,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,Emily Barclay,2010,54400000.0,PG,6.9,75714.0,53.0
582,tt2179116,The Kings of Summer,Jordan Vogt-Roberts,Nick Robinson,2013,1300000.0,R,7.1,75489.0,61.0
583,tt1126591,Burlesque,Steve Antin,Cher,2010,39440655.0,PG-13,6.4,75089.0,47.0
584,tt3882082,The Boy,William Brent Bell,Lauren Cohan,2016,30196680.0,PG-13,6.0,74822.0,42.0
585,tt0810913,Jack and Jill,Dennis Dugan,Adam Sandler,2011,74158157.0,PG,3.3,75324.0,23.0
586,tt1568921,The Secret World of Arrietty,Hiromasa Yonebayashi,Tom Holland,2010,19192510.0,G,7.6,73997.0,80.0
587,tt3605418,Knock Knock,Eli Roth,Keanu Reeves,2015,285363.0,R,4.9,74227.0,53.0
588,tt1600195,Abduction,John Singleton,Jake Andolina,2011,27600000.0,PG-13,5.1,74464.0,25.0
589,tt1781922,No Escape,John Erick Dowdle,Owen Wilson,2015,27274112.0,R,6.8,73656.0,38.0
590,tt1152398,Beastly,Daniel Barnz,Alex Pettyfer,2011,27854896.0,PG-13,5.6,74242.0,40.0
591,tt1528071,Horns,Alexandre Aja,Daniel Radcliffe,2013,511848.0,R,6.5,73725.0,46.0
592,tt3691740,The BFG,Steven Spielberg,Mark Rylance,2016,55472665.0,PG,6.4,73906.0,66.0
593,tt1235522,Broken City,Allen Hughes,Mark Wahlberg,2013,19600000.0,R,6.2,73890.0,49.0
594,tt1212428,The Lost City of Z,James Gray,Charlie Hunnam,2016,8554554.0,PG-13,6.6,73697.0,78.0
595,tt2017038,All Is Lost,J.C. Chandor,Robert Redford,2013,4300353.0,PG-13,6.9,73517.0,87.0
596,tt2980648,The Hundred-Foot Journey,Lasse Hallström,Helen Mirren,2014,46214579.0,PG,7.3,73276.0,55.0
597,tt4846232,Good Time,Benny Safdie,Robert Pattinson,2017,1999047.0,R,7.4,71320.0,80.0
598,tt1683526,Detachment,Tony Kaye,Adrien Brody,2011,48868.0,Not Rated,7.7,73040.0,52.0
599,tt2387559,Delivery Man,Ken Scott,Vince Vaughn,2013,30659817.0,PG-13,6.4,72989.0,44.0
600,tt1242432,I Spit on Your Grave,Steven R. Monroe,Sarah Butler,2010,92401.0,R,6.3,72768.0,27.0
601,tt1512235,Super,James Gunn,Rainn Wilson,2010,200000.0,R,6.7,72843.0,50.0
602,tt3522806,Mechanic: Resurrection,Dennis Gansel,Jason Statham,2016,21203260.0,R,5.7,72722.0,38.0
603,tt1840417,The Words,Brian Klugman,Dennis Quaid,2012,11434867.0,PG-13,7.0,72756.0,37.0
604,tt2002718,Machete Kills,Robert Rodriguez,Danny Trejo,2013,5658869.0,R,5.6,72553.0,41.0
605,tt1261945,Sex and the City 2,Michael Patrick King,Sarah Jessica Parker,2010,95328937.0,R,4.5,71528.0,27.0
606,tt1336608,Rock of Ages,Adam Shankman,Julianne Hough,2012,38509342.0,PG-13,5.9,71743.0,47.0
607,tt1234719,Red Dawn,Dan Bradley,Chris Hemsworth,2012,44794936.0,PG-13,5.4,71551.0,31.0
608,tt1433811,Disconnect,Henry Alex Rubin,Jason Bateman,2012,1400000.0,R,7.5,71721.0,64.0
609,tt2334649,Fruitvale Station,Ryan Coogler,Michael B. Jordan,2013,11010136.0,R,7.5,71715.0,85.0
611,tt1655460,Wanderlust,David Wain,Paul Rudd,2012,17255675.0,R,5.6,70740.0,53.0
613,tt1126618,Morning Glory,Roger Michell,Rachel McAdams,2010,30982329.0,PG-13,6.5,70030.0,57.0
614,tt0770703,What's Your Number?,Mark Mylod,Anna Faris,2011,14008193.0,R,6.1,70252.0,35.0
615,tt1726669,Killer Joe,William Friedkin,Matthew McConaughey,2011,1800000.0,R,6.7,70051.0,62.0
616,tt0975645,Hitchcock,Sacha Gervasi,Anthony Hopkins,2012,6002708.0,PG-13,6.8,70252.0,55.0
617,tt1972571,A Most Wanted Man,Anton Corbijn,Grigoriy Dobrygin,2014,14037964.0,R,6.8,70068.0,73.0
618,tt1619029,Jackie,Pablo Larraín,Natalie Portman,2016,13958679.0,R,6.7,69809.0,81.0
619,tt1365050,Beasts of No Nation,Cary Joji Fukunaga,Abraham Attah,2015,83861.0,Not Rated,7.7,68597.0,79.0
620,tt0790628,The Incredible Burt Wonderstone,Don Scardino,Steve Carell,2013,22525921.0,PG-13,5.9,69293.0,44.0
621,tt1341167,Four Lions,Christopher Morris,Riz Ahmed,2010,308769.0,R,7.3,69028.0,68.0
622,tt1121096,Seventh Son,Sergei Bodrov,Jeff Bridges,2014,14945592.0,PG-13,5.5,69027.0,30.0
623,tt1371150,This Is Where I Leave You,Shawn Levy,Jason Bateman,2014,26730317.0,R,6.6,68778.0,44.0
624,tt3606752,Cars 3,Brian Fee,Owen Wilson,2017,152603003.0,G,6.7,68243.0,59.0
625,tt1582507,House at the End of the Street,Mark Tonderai,Jennifer Lawrence,2012,31600000.0,PG-13,5.6,68758.0,31.0
626,tt2347569,Frances Ha,Noah Baumbach,Greta Gerwig,2012,3900000.0,R,7.5,68635.0,82.0
627,tt3312830,Youth,Paolo Sorrentino,The Retrosettes,2015,1882275.0,R,7.3,68150.0,64.0
628,tt1491044,The Iceman,Ariel Vromen,Michael Shannon,2012,1900000.0,R,6.8,68176.0,60.0
629,tt1374992,Upside Down,Juan Solanas,Jim Sturgess,2012,69311.0,PG-13,6.4,68022.0,45.0
630,tt1586265,What to Expect When You're Expecting,Kirk Jones,Cameron Diaz,2012,41102171.0,PG-13,5.7,67751.0,41.0
631,tt2387433,Dark Skies,Scott Stewart,Keri Russell,2013,17411930.0,PG-13,6.3,68040.0,50.0
632,tt1486834,What If,Michael Dowse,Daniel Radcliffe,2013,2743895.0,PG-13,6.8,67457.0,59.0
633,tt2377322,Deliver Us from Evil,Scott Derrickson,Eric Bana,2014,18871466.0,R,6.2,67408.0,40.0
634,tt4513674,Café Society,Woody Allen,Steve Carell,2016,11078961.0,PG-13,6.6,67084.0,64.0
635,tt1366344,The Sitter,David Gordon Green,Jonah Hill,2011,30200000.0,R,5.7,66775.0,39.0
636,tt3717252,Underworld: Blood Wars,Anna Foerster,Kate Beckinsale,2016,30348260.0,R,5.8,66866.0,23.0
638,tt3713166,Unfriended,Levan Gabriadze,Heather Sossaman,2014,31354666.0,R,5.5,65470.0,59.0
639,tt2051879,Europa Report,Sebastián Cordero,Daniel Wu,2013,125475.0,PG-13,6.4,65062.0,68.0
640,tt2294629,Frozen,Chris Buck,Kristen Bell,2013,400736600.0,PG,7.5,551637.0,75.0
641,tt1591479,Act of Valor,Mike McCoy,Rorke Denver,2012,65800000.0,R,6.5,64922.0,40.0
642,tt1473832,Bridget Jones's Baby,Sharon Maguire,Renée Zellweger,2016,24089465.0,R,6.5,64988.0,59.0
643,tt1763303,The First Time,Jonathan Kasdan,Britt Robertson,2012,17061.0,PG-13,6.8,64441.0,55.0
644,tt3045616,Mortdecai,David Koepp,Johnny Depp,2015,6847536.0,R,5.5,63826.0,27.0
645,tt3348730,Jigsaw,Michael Spierig,Matt Passmore,2017,36462005.0,R,5.8,63776.0,39.0
646,tt5478478,Hostiles,Scott Cooper,Scott Shepherd,2017,29472340.0,R,7.2,63861.0,65.0
647,tt1268799,A Very Harold & Kumar 3D Christmas,Todd Strauss-Schulson,Patton Oswalt,2011,34400000.0,R,6.3,63841.0,61.0
648,tt1320261,Gulliver's Travels,Rob Letterman,Jack Black,2010,42776259.0,PG,4.9,63850.0,33.0
649,tt1893256,Redemption,Steven Knight,Jason Statham,2013,23595.0,R,6.2,63284.0,43.0
650,tt1034389,The Eagle,Kevin Macdonald,Channing Tatum,2011,19478384.0,PG-13,6.2,63509.0,55.0
651,tt1972779,The Best of Me,Michael Hoffman,Michelle Monaghan,2014,21984384.0,PG-13,6.7,63212.0,29.0
652,tt0795461,Scary Movie 5,Malcolm D. Lee,Ashley Tisdale,2013,32014289.0,PG-13,3.5,63094.0,11.0
653,tt2039393,The Gambler,Rupert Wyatt,Mark Wahlberg,2014,18884667.0,R,6.0,62939.0,55.0
654,tt1014763,Child 44,Daniel Espinosa,Xavier Atkins,2015,1314609.0,R,6.5,62706.0,41.0
655,tt2106361,Into the Storm,Steven Quale,Richard Armitage,2014,40613055.0,PG-13,5.8,62856.0,44.0
656,tt1226753,The Debt,John Madden,Helen Mirren,2010,31146570.0,R,6.8,62470.0,65.0
657,tt1608290,Zoolander 2,Ben Stiller,Justin Bieber,2016,29782560.0,PG-13,4.7,62525.0,34.0
658,tt2101341,Dead Man Down,Niels Arden Oplev,Colin Farrell,2013,10880926.0,R,6.5,62485.0,39.0
659,tt3530002,The Night Before,Jonathan Levine,Joseph Gordon-Levitt,2015,31315980.0,R,6.4,62136.0,58.0
660,tt1753383,A Dog's Purpose,Lasse Hallström,Josh Gad,2017,64304940.0,PG,7.2,61892.0,43.0
661,tt1687901,The Awakening,Nick Murphy,Rebecca Hall,2011,175088.0,R,6.5,61856.0,53.0
662,tt1462041,Dream House,Jim Sheridan,Daniel Craig,2011,21300000.0,PG-13,6.0,61812.0,35.0
663,tt1586752,Machine Gun Preacher,Marc Forster,Gerard Butler,2011,400000.0,R,6.8,61571.0,43.0
664,tt2053425,Rust and Bone,Jacques Audiard,Marion Cotillard,2012,1900000.0,R,7.5,61308.0,73.0
665,tt1583420,Larry Crowne,Tom Hanks,Tom Hanks,2011,35565975.0,PG-13,6.1,61475.0,41.0
666,tt1588334,"Jeff, Who Lives at Home",Jay Duplass,Jason Segel,2011,4244155.0,R,6.5,60800.0,60.0
667,tt0873886,Red State,Kevin Smith,Michael Angarano,2011,1000000.0,R,6.2,60725.0,50.0
668,tt1441952,Salmon Fishing in the Yemen,Lasse Hallström,Amr Waked,2011,4700000.0,PG-13,6.8,60705.0,58.0
669,tt1990314,Robot & Frank,Jake Schreier,Frank Langella,2012,3200000.0,PG-13,7.1,60631.0,67.0
670,tt2910814,The Signal,William Eubank,Patrick Davidson,2014,402321.0,PG-13,6.1,60569.0,54.0
671,tt2109184,Paranormal Activity 4,Henry Joost,Katie Featherston,2012,53921335.0,R,4.6,60469.0,40.0
672,tt1436045,13 Assassins,Takashi Miike,Kôji Yakusho,2010,802524.0,R,7.6,60009.0,84.0
673,tt0864835,Mr. Peabody & Sherman,Rob Minkoff,Ty Burrell,2014,101784999.0,PG,6.8,59687.0,59.0
674,tt3168230,Mr. Holmes,Bill Condon,Ian McKellen,2015,14173994.0,PG,6.9,59933.0,67.0
675,tt2273657,True Story,Rupert Goold,Jonah Hill,2015,3422747.0,R,6.3,58914.0,50.0
676,tt4540710,Miss Sloane,John Madden,Jessica Chastain,2016,3439171.0,R,7.5,58792.0,64.0
677,tt2364841,Runner Runner,Brad Furman,Justin Timberlake,2013,19316646.0,R,5.6,59488.0,36.0
678,tt1243974,Aloha,Cameron Crowe,Bradley Cooper,2015,15669178.0,PG-13,5.4,59103.0,40.0
679,tt1258972,The Man with the Iron Fists,RZA,RZA,2012,15608545.0,R,5.4,59341.0,51.0
680,tt1270262,The Devil's Double,Lee Tamahori,Dominic Cooper,2011,1357042.0,R,7.1,59337.0,52.0
681,tt1185416,When in Rome,Mark Steven Johnson,Kristen Bell,2010,32578915.0,PG-13,5.6,58643.0,25.0
682,tt0938330,Silent Hill: Revelation,M.J. Bassett,Adelaide Clemens,2012,17529157.0,R,5.0,58664.0,16.0
683,tt0955308,Robin Hood,Ridley Scott,Russell Crowe,2010,105219735.0,PG-13,6.6,246511.0,53.0
684,tt2083383,Trouble with the Curve,Robert Lorenz,Clint Eastwood,2012,35754555.0,PG-13,6.8,58143.0,58.0
685,tt1758692,Like Crazy,Drake Doremus,Anton Yelchin,2011,3388210.0,PG-13,6.7,57272.0,68.0
686,tt5657846,Daddy's Home 2,Sean Anders,Will Ferrell,2017,102934995.0,PG-13,6.0,57075.0,30.0
687,tt1742334,Sabotage,David Ayer,Arnold Schwarzenegger,2014,8125131.0,R,5.7,57536.0,41.0
688,tt1438254,Charlie St. Cloud,Burr Steers,Zac Efron,2010,31136950.0,PG-13,6.4,56589.0,37.0
689,tt1748179,Red Lights,Rodrigo Cortés,Cillian Murphy,2012,49251.0,R,6.2,56974.0,36.0
690,tt1093357,The Darkest Hour,Chris Gorak,Emile Hirsch,2011,21426805.0,PG-13,4.9,56489.0,18.0
691,tt1661382,Grudge Match,Peter Segal,Jim Lampley,2013,14885004.0,PG-13,6.4,56117.0,35.0
692,tt0491152,Something Borrowed,Luke Greenfield,Ginnifer Goodwin,2011,39000000.0,PG-13,5.9,55910.0,36.0
693,tt1135084,Takers,John Luessenhop,Chris Brown,2010,57744720.0,PG-13,6.2,55827.0,45.0
694,tt4680182,Colossal,Nacho Vigalondo,Anne Hathaway,2016,3027134.0,R,6.2,55548.0,70.0
695,tt1322312,Going the Distance,Nanette Burstein,Drew Barrymore,2010,17797316.0,R,6.3,55713.0,51.0
696,tt1704573,Bernie,Richard Linklater,Jack Black,2011,5900000.0,PG-13,6.8,55314.0,75.0
697,tt0431021,The Possession,Ole Bornedal,Jeffrey Dean Morgan,2012,49100000.0,PG-13,5.9,55280.0,45.0
698,tt2105044,V/H/S,Matt Bettinelli-Olpin,Calvin Reeder,2012,68296.0,R,5.8,55285.0,55.0
699,tt1645080,The Art of Getting By,Gavin Wiesen,Freddie Highmore,2011,1429260.0,PG-13,6.6,55106.0,36.0
700,tt1758810,The Snowman,Tomas Alfredson,Michael Fassbender,2017,6658715.0,R,5.1,55014.0,23.0
701,tt1222817,Zookeeper,Frank Coraci,Kevin James,2011,80360866.0,PG,5.2,54858.0,30.0
702,tt2265398,Drinking Buddies,Joe Swanberg,Olivia Wilde,2013,200000.0,R,6.1,54890.0,71.0
703,tt2005374,The Frozen Ground,Scott Walker,Nicolas Cage,2013,89515.0,R,6.4,54744.0,37.0
704,tt6265828,A Ghost Story,David Lowery,Casey Affleck,2017,1594798.0,R,6.8,54013.0,84.0
705,tt1193631,Step Up 3D,Jon M. Chu,Rick Malambri,2010,42385520.0,PG-13,6.2,54518.0,45.0
706,tt2234003,Calvary,John Michael McDonagh,Brendan Gleeson,2014,5030432.0,R,7.4,54332.0,77.0
707,tt1439572,Perfect Sense,David Mackenzie,Eva Green,2011,1567.0,R,7.1,53653.0,55.0
708,tt1075747,Jonah Hex,Jimmy Hayward,Josh Brolin,2010,10500000.0,PG-13,4.7,53758.0,33.0
709,tt1313092,Animal Kingdom,David Michôd,James Frecheville,2010,1000000.0,R,7.3,53205.0,83.0
710,tt3829920,Only the Brave,Joseph Kosinski,Josh Brolin,2017,18255680.0,PG-13,7.6,52797.0,72.0
711,tt4877122,The Emoji Movie,Tony Leondis,T.J. Miller,2017,86053485.0,PG,3.2,52804.0,12.0
712,tt0787474,The Boxtrolls,Graham Annable,Steve Blum,2014,52098992.0,PG,6.8,52758.0,61.0
713,tt1800741,Step Up Revolution,Scott Speer,Cleopatra Coleman,2012,35057332.0,PG-13,6.4,52563.0,43.0
714,tt1772240,Apollo 18,Gonzalo López-Gallego,Warren Christie,2011,17500000.0,PG-13,5.2,52676.0,24.0
715,tt0881320,Sanctum,Alister Grierson,Richard Roxburgh,2011,22300000.0,R,5.9,52297.0,42.0
716,tt1606392,Win Win,Tom McCarthy,Paul Giamatti,2011,10100000.0,R,7.1,52124.0,75.0
717,tt2788732,Pete's Dragon,David Lowery,Bryce Dallas Howard,2016,76228119.0,PG,6.7,52020.0,71.0
718,tt1389096,Stand Up Guys,Fisher Stevens,Al Pacino,2012,3301046.0,R,6.5,51871.0,41.0
719,tt1043726,The Legend of Hercules,Renny Harlin,Kellan Lutz,2014,14739982.0,PG-13,4.2,51530.0,22.0
720,tt2223990,Draft Day,Ivan Reitman,Chris Berman,2014,21105891.0,PG-13,6.8,50845.0,54.0
721,tt1175709,All Good Things,Andrew Jarecki,Ryan Gosling,2010,578382.0,R,6.3,51304.0,57.0
722,tt2884018,Macbeth,Justin Kurzel,Jack Madigan,2015,1795802.0,R,6.6,51249.0,71.0
723,tt4477536,Fifty Shades Freed,James Foley,Dakota Johnson,2018,95599460.0,R,4.5,50558.0,31.0
724,tt4361050,Ouija: Origin of Evil,Mike Flanagan,Annalise Basso,2016,34904885.0,PG-13,6.1,50662.0,65.0
725,tt0377981,Gnomeo & Juliet,Kelly Asbury,James McAvoy,2011,99808609.0,G,5.9,50937.0,53.0
726,tt1837709,Winter's Tale,Akiva Goldsman,Colin Farrell,2014,10628616.0,PG-13,6.2,50635.0,31.0
727,tt1578275,The Dilemma,Ron Howard,Vince Vaughn,2011,48430355.0,PG-13,5.3,50636.0,46.0
728,tt1686821,Vampire Academy,Mark Waters,Zoey Deutch,2014,7508090.0,PG-13,5.5,50593.0,31.0
729,tt2717822,Blackhat,Michael Mann,Chris Hemsworth,2015,5686515.0,R,5.4,50488.0,51.0
730,tt0810922,Take Me Home Tonight,Michael Dowse,Topher Grace,2011,6923891.0,R,6.3,50213.0,42.0
731,tt2361317,Live by Night,Ben Affleck,Ben Affleck,2016,10377558.0,R,6.4,49940.0,49.0
732,tt1334512,Arthur,Jason Winer,Russell Brand,2011,29200000.0,PG-13,5.7,49935.0,36.0
733,tt1850397,The Loft,Erik Van Looy,Karl Urban,2014,4409157.0,R,6.3,49410.0,24.0
734,tt2463288,Walk of Shame,Steven Brill,Elizabeth Banks,2014,39751.0,R,6.0,49630.0,25.0
735,tt2547584,The Light Between Oceans,Derek Cianfrance,Michael Fassbender,2016,12533911.0,PG-13,7.2,49630.0,60.0
736,tt1403177,Hesher,Spencer Susser,Joseph Gordon-Levitt,2010,300000.0,R,7.0,49618.0,45.0
737,tt0443465,Before We Go,Chris Evans,Chris Evans,2014,22522.0,PG-13,6.8,49185.0,31.0
738,tt4226388,Victoria,Sebastian Schipper,Laia Costa,2015,108602.0,Not Rated,7.6,48685.0,77.0
739,tt2614684,'71,Yann Demange,Jack O'Connell,2014,1286219.0,R,7.2,48345.0,83.0
740,tt5592248,The Beguiled,Sofia Coppola,Colin Farrell,2017,10542504.0,R,6.3,48482.0,77.0
741,tt1430607,Arthur Christmas,Sarah Smith,James McAvoy,2011,46440491.0,PG,7.1,48424.0,69.0
742,tt1764183,Arbitrage,Nicholas Jarecki,Richard Gere,2012,7918283.0,R,6.6,48259.0,73.0
743,tt1414382,You Again,Andy Fickman,Kristen Bell,2010,25677801.0,PG,5.8,48102.0,28.0
744,tt3553442,Whiskey Tango Foxtrot,Glenn Ficarra,Tina Fey,2016,18356529.0,R,6.6,47964.0,57.0
745,tt1869716,The East,Zal Batmanglij,Brit Marling,2013,1600000.0,PG-13,6.8,47513.0,68.0
746,tt1212436,The Back-up Plan,Alan Poul,Jennifer Lopez,2010,37481242.0,PG-13,5.4,47467.0,34.0
747,tt4622512,Battle of the Sexes,Jonathan Dayton,Emma Stone,2017,12552907.0,PG-13,6.7,47244.0,73.0
748,tt1441326,Martha Marcy May Marlene,Sean Durkin,Elizabeth Olsen,2011,2981038.0,R,6.9,47149.0,75.0
749,tt3064298,Man Up,Ben Palmer,Lake Bell,2015,857215.0,R,6.8,47047.0,69.0
750,tt1320244,The Last Exorcism,Daniel Stamm,Patrick Fabian,2010,40990055.0,PG-13,5.6,47011.0,63.0
751,tt5186714,The Salesman,Asghar Farhadi,Shahab Hosseini,2016,11067.0,PG-13,7.8,46976.0,85.0
752,tt2350496,The Lunchbox,Ritesh Batra,Irrfan Khan,2013,4231500.0,PG,7.8,46849.0,76.0
753,tt1531663,Everything Must Go,Dan Rush,Will Ferrell,2010,2711210.0,R,6.4,46819.0,65.0
754,tt2967224,Hot Pursuit,Anne Fletcher,Reese Witherspoon,2015,26863875.0,PG-13,5.1,46803.0,31.0
755,tt2802154,Leviathan,Andrey Zvyagintsev,Aleksey Serebryakov,2014,754393.0,R,7.6,46163.0,92.0
756,tt1308729,Bullet to the Head,Walter Hill,Sylvester Stallone,2012,9500000.0,R,5.7,46317.0,48.0
757,tt0935075,Rabbit Hole,John Cameron Mitchell,Nicole Kidman,2010,2221809.0,PG-13,7.0,46331.0,76.0
758,tt1321860,The Beaver,Jodie Foster,Mel Gibson,2011,900000.0,PG-13,6.6,46385.0,60.0
759,tt2103254,Tammy,Ben Falcone,Melissa McCarthy,2014,51033986.0,R,4.9,46201.0,39.0
760,tt1204977,Ouija,Stiles White,Olivia Cooke,2014,43513891.0,PG-13,4.5,45992.0,38.0
761,tt1931435,The Big Wedding,Justin Zackham,Robert De Niro,2013,21500000.0,R,5.6,45823.0,28.0
762,tt1825157,The Double,Richard Ayoade,Jesse Eisenberg,2013,520447.0,R,6.5,45605.0,68.0
763,tt1294688,Last Night,Massy Tadjedin,Keira Knightley,2010,100000.0,R,6.6,45839.0,50.0
764,tt1270761,Don't Be Afraid of the Dark,Troy Nixey,Bruce Gleeson,2010,23900000.0,R,5.6,45801.0,56.0
765,tt1213648,London Boulevard,William Monahan,Colin Farrell,2010,10484.0,R,6.2,45607.0,52.0
766,tt1666186,Vampires Suck,Jason Friedberg,Jenn Proske,2010,36300000.0,PG-13,3.4,45521.0,18.0
767,tt1017451,The Runaways,Floria Sigismondi,Kristen Stewart,2010,3600000.0,R,6.5,44924.0,65.0
768,tt0977855,Fair Game,Doug Liman,Naomi Watts,2010,9528092.0,PG-13,6.8,44977.0,69.0
769,tt3411444,Ferdinand,Carlos Saldanha,Jack Gore,2017,70466891.0,PG,6.7,44688.0,58.0
770,tt5390504,Detroit,Kathryn Bigelow,Chris Chalk,2017,16788494.0,R,7.3,44376.0,77.0
771,tt1791682,While We're Young,Noah Baumbach,Naomi Watts,2014,7008208.0,R,6.3,44171.0,77.0
772,tt1920849,Bachelorette,Leslye Headland,Kirsten Dunst,2012,400000.0,R,5.3,44176.0,53.0
773,tt2382396,Joe,David Gordon Green,Nicolas Cage,2013,257588.0,R,6.9,44177.0,74.0
774,tt1748227,The Collection,Marcus Dunstan,Josh Stewart,2012,6842058.0,R,6.1,44074.0,38.0
775,tt1462769,The Odd Life of Timothy Green,Peter Hedges,Jennifer Garner,2012,51853450.0,PG,6.6,43976.0,47.0
776,tt1613750,Kon-Tiki,Joachim Rønning,Pål Sverre Hagen,2012,1511798.0,PG-13,7.2,43781.0,62.0
777,tt4799050,Rough Night,Lucia Aniello,Scarlett Johansson,2017,22092592.0,R,5.2,43942.0,51.0
778,tt5215952,The Wailing,Hong-jin Na,Do-won Kwak,2016,785405.0,TV-MA,7.5,42588.0,81.0
779,tt1596346,Soul Surfer,Sean McNamara,AnnaSophia Robb,2011,43853424.0,PG,7.0,43617.0,53.0
780,tt1214962,Seeking Justice,Roger Donaldson,Nicolas Cage,2011,410819.0,R,6.2,43621.0,38.0
781,tt4080728,A Man Called Ove,Hannes Holm,Rolf Lassgård,2015,3358518.0,PG-13,7.7,43104.0,70.0
782,tt1430626,The Pirates! Band of Misfits,Peter Lord,Hugh Grant,2012,31051126.0,PG,6.7,43414.0,73.0
783,tt1480656,Cosmopolis,David Cronenberg,Robert Pattinson,2012,600000.0,R,5.0,43120.0,58.0
784,tt1341188,How Do You Know,James L. Brooks,Reese Witherspoon,2010,30212620.0,PG-13,5.4,43281.0,46.0
785,tt1640459,Hobo with a Shotgun,Jason Eisener,Rutger Hauer,2011,117137.0,Not Rated,6.1,43118.0,55.0
786,tt1691916,Before I Fall,Ry Russo-Young,Zoey Deutch,2017,12230741.0,PG-13,6.4,42611.0,58.0
787,tt1727776,Scouts Guide to the Zombie Apocalypse,Christopher Landon,Tye Sheridan,2015,3931256.0,R,6.3,42846.0,32.0
788,tt1216491,Kill the Messenger,Michael Cuesta,Jeremy Renner,2014,2445646.0,R,6.9,42934.0,60.0
789,tt2345737,The Rover,David Michôd,Guy Pearce,2014,709133.0,R,6.4,42578.0,64.0
790,tt1181791,Black Death,Christopher Smith,Sean Bean,2010,22045.0,R,6.4,42846.0,71.0
791,tt1276419,A Royal Affair,Nikolaj Arcel,Alicia Vikander,2012,1545726.0,R,7.5,42500.0,73.0
792,tt3774694,Love,Gaspar Noé,Aomi Muyock,2015,176061.0,TV-MA,6.1,42592.0,51.0
793,tt1621045,Think Like a Man,Tim Story,Michael Ealy,2012,91547205.0,PG-13,6.6,42401.0,51.0
794,tt1172991,The Company Men,John Wells,Ben Affleck,2010,4439063.0,R,6.7,42493.0,69.0
795,tt2243537,A Haunted House,Michael Tiddes,Marlon Wayans,2013,32536865.0,R,5.0,41950.0,20.0
796,tt1656186,Stolen,Simon West,Nicolas Cage,2012,289773.0,R,5.5,42278.0,43.0
797,tt1833673,Dhoom 3,Vijay Krishna Acharya,Aamir Khan,2013,5596653.0,Not Rated,5.4,41555.0,61.0
798,tt1082807,The Belko Experiment,Greg McLean,John Gallagher Jr.,2016,10164675.0,R,6.1,41380.0,44.0
799,tt1470023,MacGruber,Jorma Taccone,Will Forte,2010,8000000.0,R,5.5,41316.0,43.0
800,tt4190530,Anthropoid,Sean Ellis,Jamie Dornan,2016,2959288.0,R,7.2,41260.0,59.0
801,tt1691917,Planes,Klay Hall,Dane Cook,2013,71270759.0,PG,5.7,41132.0,39.0
802,tt1244754,Conviction,Tony Goldwyn,Hilary Swank,2010,6783129.0,R,7.2,41127.0,61.0
803,tt1967545,Labor Day,Jason Reitman,Kate Winslet,2013,13362308.0,PG-13,6.9,40937.0,52.0
804,tt1838544,Gone,Heitor Dhalia,Amanda Seyfried,2012,11400000.0,PG-13,5.9,40971.0,36.0
805,tt1196141,Diary of a Wimpy Kid,Thor Freudenthal,Zachary Gordon,2010,64001297.0,PG,6.2,40808.0,56.0
806,tt2452042,The Peanuts Movie,Steve Martino,Trombone Shorty,2015,106132048.0,G,7.1,40699.0,67.0
807,tt1053810,The Big Year,David Frankel,John Cleese,2011,7100000.0,PG,6.2,40733.0,53.0
808,tt1881002,Maggie,Henry Hobson,Arnold Schwarzenegger,2015,136397.0,PG-13,5.6,40628.0,52.0
809,tt1674784,Trespass,Joel Schumacher,Nicolas Cage,2011,16816.0,R,5.3,40713.0,37.0
810,tt1716777,People Like Us,Alex Kurtzman,Chris Pine,2012,12431792.0,PG-13,7.1,40581.0,49.0
811,tt1866249,The Sessions,Ben Lewin,John Hawkes,2012,5997134.0,R,7.2,40438.0,79.0
